oracle_id,card name,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27
ceddad0d-94ad-459a-b109-f979ffc26283,Ring of Xathrid,0.54,0.56,0.56,0.56,0.56,0.54,0.54,0.54
cedeea30-b580-4ea7-bbc3-7358fed8ae61,Gretchen Titchwillow,0.59,0.5,0.42,0.42,0.33,0.34,0.32,0.28
cee06ea6-8bad-4858-b78e-04879a825bbe,Neurok Stealthsuit,0,0,0,0,0,0,0,0
cee3d8e5-f26f-4f47-8a7b-9ac07ebf9025,Cat Warriors,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
cee8ad22-12a7-4da6-a7d9-e205ada16489,Rampaging Cyclops,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
cee8ec5f-e36d-4bca-9b19-cb33113835b1,Flame Wave,0,0,0,0,0,0,0,0
ceede28d-57f0-415a-a8cf-bc5d97203cd2,Tooth Claw and Tail,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33
ceeeacbc-01b0-4421-aaca-2ce6cdbe45d7,Tetsuko Umezawa Fugitive,1.34,1.32,1.32,1.32,1.27,1.33,1.34,1.32
ceef2d5a-77ea-4e56-9806-fd1a2d5be400,Archon of Emeria,1.34,1.26,1.33,1.33,1.38,1.28,1.3,1.24
cef11518-ecb2-4250-996c-a03fa9dfb09e,Darkslick Drake,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
cef33af2-b40d-4c65-9b6b-59c5175ea516,Gem Bazaar,0,0,0,0,0,0,0,0
cef37acf-ee97-48bf-a605-b17efcce5ce8,Fortified Area,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
cef64ec6-cdfb-42a4-9a4a-3ef5448e93fc,Oxidda Scrapmelter,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
cef72b9b-91b1-47ff-ab6e-91d3c548e98b,Ironscale Hydra,1.48,1.5,1.54,1.54,1.64,1.63,1.62,1.62
cef7396d-2168-4282-bf38-670ca9eebd91,Thought-Knot Seer,4.66,4.59,4.59,4.59,4.59,4.44,4.43,4.43
cef9e0d3-5e28-4c5f-88fc-0d78af5a4db1,Boggart Forager,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
cefa28e2-6a95-4aca-86f4-b0b741f61939,Clip Wings,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
cf01312d-305a-4587-8f54-03ee471bdf8c,Vulshok Battlemaster,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
cf02b774-2b3a-4459-bf59-e5d291691e77,Lucent Liminid,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
cf032b80-00d5-42fc-9e1a-16072b5fed55,Hibernation's End,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64
cf0799f3-ef64-4fcc-924a-5265e52c9727,Impending Disaster,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38
cf082161-47ff-46b9-926d-3fa5e5727861,Abuna Acolyte,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
cf0936ea-2741-43a4-ad6a-a1258b54945b,Aura Thief,13.74,13.74,13.74,13.74,13.74,13.66,13.66,13.46
cf09b0af-3cf1-4486-8f65-8cfd2410314a,Deathmark,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09
cf0a15f5-5f41-4eea-81f7-02059b9586a2,Belligerent Whiptail,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
cf0dcb27-f02e-4065-81dc-75fbbb09ea3f,Oath of Druids,4.06,4.06,4.06,4.06,4.03,4.03,4,4.00
cf127842-5fb1-44df-8d91-8cc0f48c559a,Sakashima's Protege,0.26,0.24,0.23,0.23,0.25,0.26,0.26,0.24
cf14d4e5-5965-45ad-97f7-26facf2884b5,Fertile Ground,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
cf17889e-9201-4af7-bc2a-9539b04fea15,General's Kabuto,5.22,5.22,5.22,5.22,5.28,5.28,5.28,5.28
cf188dd3-1927-481b-b8c0-93b1222dbf53,Quicken,0.57,0.57,0.57,0.57,0.56,0.56,0.56,0.56
cf18a1ca-1fb5-4c90-b20a-6ae2fb54a9bb,Humiliate,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07
cf1a4b18-62fa-46f3-baeb-c0f699c9cdde,Ghost-Lit Warder,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20
cf252d71-77e7-438f-b774-28e5ab2f09f6,Serpentine Kavu,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
cf26dcb4-e181-4ba5-bc03-b56f57032b85,Feral Shadow,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
cf288b0a-a343-4ef7-ba02-4f83a6dabeaf,Hypergenesis,0.86,0.85,0.85,0.85,0.83,0.84,0.84,0.81
cf2b584a-68ed-4a07-b907-9ec4b9f5a27b,Clocknapper,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
cf2bacd3-b1ac-4863-b9c7-1e0a8d4854f3,Stormscape Apprentice,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
cf307f81-488c-4df5-8b08-ba46e3e7f3d9,Eliminate,0.09,0.09,0.11,0.11,0.11,0.11,0.11,0.11
cf3165bf-1d59-4e63-8650-bbda119e6335,Restore,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
cf319bc8-2aed-4c2c-8ae0-b669d2cf613e,Everbark Shaman,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
cf32524e-0df9-4af8-9371-84feeb0a86c6,Fractured Sanity,0.93,1.06,1.1,1.1,0.99,1.17,1.11,1.34
cf336e4c-a0d3-43aa-ad23-b98effb2b751,Nebelgast Herald,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
cf3528fe-320c-433a-9a61-298198d7eced,Zombie Wizard,1.3,1.3,1.3,1.3,1.28,1.24,1.23,1.23
cf35ec1e-11e2-4028-89df-9755fd6772bf,Rebuke,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
cf38ac6e-e370-4ca5-90cd-26a1b812c63a,Primitive Justice,0,0,0,0,0,0,0,0
cf3b1070-2c08-49b9-aa78-fe676fab38aa,Leap of Flame,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
cf3b79cc-ce97-48e9-a578-625e323d1b62,Mystic Enforcer,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20
cf40caa2-cd5b-4372-ad4a-7f4cf564241e,Celestial Messenger,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
cf438848-da86-4db6-b3b8-4dd8570be3b8,Archaeological Dig,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
cf4422f5-bf2f-4930-905e-0067a3af0865,Blinding Radiance,0,0,0,0,0,0,0,0
cf4959bf-92ae-4c9b-b631-724ce100cbb8,Pact of the Titan,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.16
cf4b538d-7115-406d-94bf-bfa25197b6ef,Evra Halcyon Witness,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19
cf4be71e-0a9a-47a3-b0ec-43e04c3c07a0,Tide Shaper,0.23,0.21,0.21,0.21,0.21,0.23,0.24,0.25
cf4d8b19-fd11-4200-9871-896772019f4c,Spitemare,1.32,1.32,1.33,1.33,1.33,1.33,1.33,1.33
cf5103c1-2590-4aed-b3ae-8a570f797738,Mind Funeral,2.03,2.07,2.14,2.14,2.14,2.14,2.23,2.23
cf518f59-f083-42a0-9953-fac2757bf804,Kruin Outlaw // Terror of Kruin Pass,0.96,0.96,0.96,0.96,0.97,0.97,0.97,0.97
cf58682f-c305-4803-b54b-37f0841788e9,White Mana Battery,0.41,0.4,0.4,0.4,0.4,0.4,0.4,0.40
cf590bb7-2ea4-446a-9ca2-1e0706c2c41e,Lantern Spirit,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
cf5b3249-619f-48f5-8885-00fd41d24825,Dogged Hunter,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
cf5bf1ef-e40b-4fb5-8148-d4ca7a307501,Boros Battleshaper,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
cf5cf174-d976-4cd8-9721-c30fe784fb70,Dark Suspicions,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
cf620c66-7db1-4db8-ae56-ee4bc2f77d74,Moonring Island,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.27
cf631c93-b7fb-4e4f-b405-3778c15b1117,Kokusho the Evening Star,17.9,18.2,18.23,18.23,18.55,18.33,18.33,18.37
cf6676b7-b40a-46bd-b166-bd3cbb49d80d,Return to Battle,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.08
cf681c9e-a644-44c7-b744-34faafc67d50,Immolation Shaman,0.19,0.19,0.2,0.2,0.2,0.2,0.2,0.20
cf682012-de36-4ab4-ad94-c3c0fd7bce3f,Paliano the High City,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29
cf6d10ed-85c3-48f2-8ba0-2960e03b408b,Spectator Seating,5.04,4.98,4.79,4.79,5.01,5.13,5.37,5.35
cf7352bf-3971-4bb7-88b9-65ab9a219289,Loaming Shaman,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.11
cf7371c8-2fd8-4e70-abde-27495af85011,Sylvok Explorer,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
cf747d6e-05ae-484d-9e72-1d0fb71fd4ff,Solemn Recruit,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
cf751552-156f-4f81-ac94-9814dce099f9,Strionic Resonator,3.44,3.39,3.41,3.41,3.56,3.41,3.41,3.64
cf7593fc-7ec8-428a-9411-50d49777fd8a,Vault Robber // Vault Robber,0,0,0,0,0,0,0,0
cf75dbd8-b65a-48d9-b96b-4afb43f336d1,Macabre Waltz,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
cf7ca005-410d-40c8-aae4-89f41f81848b,Hedron Blade,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
cf874feb-00fe-4e48-b57a-cf8b9855c057,Gruesome Fate,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
cf890abd-b282-4dbb-ac86-9e7caec1c1b8,Skittering Invasion,1.19,1.19,1.19,1.19,1.18,1.18,1.2,1.20
cf8a0782-f545-445e-abac-d9063dad696b,Hunter's Insight,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18
cf8a8482-e243-4155-bc21-a1e474c6f1e7,Sagu Archer,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
cf8aef54-3f43-413c-9f3f-d4a1b2090904,Thraben Purebloods,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
cf8bc2e3-2f22-45d3-9810-bc039202f41c,Whispers of Emrakul,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
cf938a60-23ec-4834-a3cf-391a7b04747e,Phyrexian Etchings,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
cf94cafc-527e-4b27-8a28-7807435aaccf,Beseech the Queen,6.29,6.29,6.29,6.29,6.29,6.29,6.29,6.29
cf9db2be-3c95-45a2-ab85-694e3bd3bf1d,Hoard-Smelter Dragon,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.14
cf9ef041-5396-4f18-8233-42d667db0888,Deep Water,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.26
cf9fc317-3184-4999-84ef-945a8842096e,Rysorian Badger,1.96,1.81,1.81,1.81,1.64,1.54,1.54,1.44
cfa3288d-e521-4a13-bcb3-7950a94e1746,Smoldering Spires,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
cfa373c4-6e42-4cf3-94a4-841f2824603e,Water Wurm,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
cfa3f2a4-2724-4bc1-bdaf-244051db95ed,Skinshifter,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49
cfaa0d5d-d9f1-4586-a7b1-6576a58c0f1e,Symbiotic Elf,0,0,0,0,0,0,0,0
cfaaead2-09e8-47cb-9e39-8570b8d8de86,Ice Floe,0,0,0,0,0,0,0,0
cfaf4871-2157-495d-bca8-d169bd1f7ae3,Chainflinger,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
cfb1b64b-bf78-4015-ac29-cdcdf2adaa02,Curtains' Call,6.75,6.39,5.95,5.95,5.81,5.86,5.86,5.88
cfb5da72-9f00-4ae2-8d59-f997faab451b,Gnat Miser,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
cfb756dd-6fe1-430a-8f04-8b10cac62a86,Isamaru Hound of Konda,1.28,1.27,1.3,1.3,1.28,1.29,1.29,1.31
cfb8a8cc-293a-4b78-8ae8-5bdbfb61f5a6,Oracle,49.99,49.99,49.99,49.99,49.99,49.99,49.99,49.99
cfb8cdde-11f6-441a-942b-32d8c191fc90,Nyx Lotus,3.36,3.37,3.22,3.22,3.04,3.12,3.45,3.59
cfbcd70b-d3a9-47e9-a8b3-b8134d00dff8,Ruthless Ripper,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
cfbd861c-6903-4de0-af9a-00d8a3bc3f3c,Everythingamajig,2.4,2.38,2.38,2.38,2.43,2.43,2.42,2.41
cfc023e0-9e9d-48ac-bfb5-74bfd5977dee,Alpha Brawl,0.29,0.29,0.29,0.29,0.3,0.3,0.3,0.30
cfc1156c-b787-4212-96e0-a8e3609069b7,Gloomdrifter,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
cfc50aef-b17b-4fc1-af07-fe43b89689b7,Vampire Envoy,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06
cfc553cd-3b4c-47a9-bffb-e5790befb32c,Dwarven Warriors,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
cfc58887-859d-4ba5-8507-1fb1aa4d37c0,Rimebound Dead,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
cfc8372f-13b6-4628-84c7-066881b287f5,Radiant Flames,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18
cfc9a2f9-92fa-4608-b98d-f9763c89fc40,Ob Nixilis of the Black Oath,7.63,7.62,7.62,7.62,7.61,7.61,7.56,7.56
cfd00c0e-d034-4b39-a3d3-f8b8842045dd,Fen Stalker,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
cfd0f0e6-1bbf-4450-97d2-c54907abb7e4,Llanowar Tribe,0.41,0.41,0.43,0.43,0.42,0.44,0.45,0.45
cfd1b276-ef5d-4f60-9f63-a548ad315e07,Purify,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
cfd60d1f-9832-4408-b84e-0fd3018b015b,Forbidden Orchard,18.92,18.86,18.91,18.91,18.91,18.97,18.97,19.25
cfd61b53-83c6-4886-8503-ddcb92dc7f85,Mogg Infestation,0,0,0,0,0,0,0,0
cfda6f65-3755-40e5-8061-a21941c4b1bd,Turn into a Pumpkin,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
cfdae813-7241-4f6c-99f0-c772af34af91,Spell Snip,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
cfdd5dc6-593e-495a-8cfe-3a56b3c4c7df,Temple of the False God,0.13,0.13,0.13,0.13,0.14,0.14,0.15,0.14
cfe14f30-a413-41dc-82e6-48eef2e92fa8,Serpent Dancers,0,0,0,0,0,0,0,0
cfe4d707-41b3-4897-b13a-dcae8f1f3350,Bring Low,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
cfe82e0f-7ac0-4de3-b1b3-a2d519b00bbd,Blast of Genius,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
cfec9d17-2d11-4b89-8b30-84bd25a38466,Goblin Masons,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
cfee4ba9-3cf2-4e8b-a4a7-21974828cd54,Select for Inspection,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07
cff1b9bb-2a4c-4522-94a4-a674f942e376,Words of Wisdom,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24
cff3fba2-9c5d-4e98-9ff0-0cc0b3bc8dbe,Iceberg,0,0,0,0,0,0,0,0
cff434e1-e567-4a80-8dc5-593d70b0f348,Angelic Protector,0,0,0,0,0,0,0,0
cff8b4e9-c60c-42c1-ad2e-74ae9d7f3afb,Vraska Swarm's Eminence,0.25,0.24,0.24,0.24,0.25,0.25,0.25,0.25
cffb615c-2de0-4c65-9d0b-08a649ba0695,Sorin Vengeful Bloodlord,1.39,1.51,1.51,1.51,1.55,1.48,1.46,1.37
cffb9b7f-d52c-43e0-a4a6-b06dea83eb53,Naban Dean of Iteration,0.26,0.27,0.27,0.27,0.28,0.28,0.27,0.27
cffcd887-660c-4646-9333-bcc8549f6609,Fathom Fleet Boarder,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
d001321d-b272-4f94-a333-7cfe8482da20,Decommission,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
d001febc-d511-4e65-a631-91dc9415056b,Pyrokinesis,0.29,0.29,0.29,0.29,0.29,0.29,0.3,0.30
d00329c2-e65c-4774-83cd-d68e1d1a6e31,Invigorating Boon,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
d004b481-a1d5-459d-8282-76baa9d13652,Merfolk Spy,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
d00607b1-77ce-4b89-ad04-763d0d390c5c,Revolutionist,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02
d00ade82-caab-43c6-9756-6e9e6edfc519,Once Upon a Time,1.31,1.34,1.29,1.29,1.33,1.32,1.31,1.31
d011153e-d12a-4eb1-b105-64729e37be12,Ondu War Cleric,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
d0180a42-b7eb-4ea2-9f13-e6cf573f8004,Organ Harvest,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
d0209d3f-3f7e-4fd5-bce5-10bce6f29c86,Time Walk,0,0,0,0,0,0,0,0
d0232f9c-b2b9-42bf-ba6d-3176776d2bb0,Urza Lord High Artificer // Urza Lord High Artificer,0,0,0,0,0,0,0,0
d02427fa-3ef0-484f-acad-63a1d5218727,Cyclopean Giant,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.11
d02befcb-3e2c-4cfe-a913-9bb648e5bb2c,Aquitect's Will,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
d0314da0-da24-4f6e-b1f6-0d50617bcaaa,Tradewind Rider,0,0,0,0,0,0,0,0
d031d7d2-1e41-4201-9073-c4c1be182ba4,Primal Druid,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
d0375311-b0ea-4870-bc2c-4894da088dc3,Ellywick Tumblestrum,5.29,4.79,3.95,3.95,1.76,2.09,2.04,1.76
d03860b4-c663-4230-9200-6b89fa849ae7,Spiritual Guardian,0,0,0,0,0,0,0,0
d03dbb60-e32b-4b74-ae8a-73d428d344cd,Seasoned Hallowblade,0.25,0.26,0.26,0.26,0.27,0.27,0.27,0.27
d03fd358-ff3f-45ab-9601-07dbb535cb51,No Rest for the Wicked,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.70
d04356f1-0e1a-4689-8e54-f88c4c6dd936,Nivix Guildmage,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
d047a819-5196-4a16-8d67-a4edaf6fdef0,Dwarven Recruiter,6.12,6.12,6.12,6.12,5.72,5.72,5.72,5.72
d04a836b-7e42-424d-9600-42a40d0dfccd,Gravebane Zombie,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
d04f1f62-5363-4bf2-bef2-fb3387fc5f48,Manta Riders,0.15,0.15,0.13,0.13,0.14,0.14,0.14,0.14
d05336cb-6157-47e7-942f-43becd67a5bf,Darien King of Kjeldor,3.03,3.03,3.04,3.04,2.91,2.77,2.74,2.70
d053ea00-e727-4030-8c64-0d32ae57f169,Foriysian Totem,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.15
d057289d-5e28-43d5-8ff3-4a1bc723477d,Day of Judgment,2.39,2.39,2.39,2.39,2.45,2.45,2.45,2.36
d061972e-6f4f-41a7-966a-88839f105f19,Offering to Asha,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
d0653734-9eb7-48c6-9042-65ffdd50fd2a,Woodripper,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
d06be0a6-0d45-4e95-b132-88ce80dd7cb6,Subterranean Shambler,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
d06cd670-7ffc-4295-97d1-0eff042fb6d5,Jenara Asura of War,2.76,2.76,2.76,2.76,2.76,2.83,2.83,2.86
d06eedb4-bd5a-4864-9505-a570a745d165,Apex of Power,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46
d06ef178-f02a-45a4-8193-140dee52c99d,Dreamshaper Shaman,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.06
d06f0f7c-0270-44be-991a-a5ebbddb0900,Purge,0,0,0,0,0,0,0,0
d071d5ca-64a4-47bc-aeb1-dd2dbc46a6a3,Urza's Science Fair Project,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.35
d071e2fc-3be8-4168-afa9-ba34edad18b9,Myr Propagator,0.41,0.41,0.41,0.41,0.38,0.38,0.38,0.38
d0741810-0772-47f3-a709-4739fbf85576,Demoralize,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
d07707ef-fa4e-423f-8a1f-095d19100321,Heavy Infantry,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
d0783be9-e518-431a-8e71-121610da50e1,Clear,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.26
d07b4bb6-0c8d-44ea-a5b3-eeb6e36f3631,Lightning Serpent,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.28
d07d3be3-f69d-4484-8467-cffd43871788,Myr Retriever,0.41,0.42,0.42,0.42,0.45,0.45,0.46,0.45
d07f497e-4cf8-4e12-b17e-e3d58ff9df47,Skittering Heartstopper,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
d08117ec-e6ec-4c63-91d4-1bda59446c54,Thunderous Might,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
d0868a52-5b19-4429-acf1-399f3ae8308c,Furnace Scamp,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
d08725e6-ed9a-4c82-89d4-0dd037c376f6,Multani's Acolyte,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
d088db7e-c36a-4a7e-9c57-0b50e743782a,All Shall Smolder in My Wake,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
d0896996-ee31-402e-b642-4e7cca4929fe,Timestream Navigator,6.4,6.4,6.4,6.4,6.39,6.48,6.49,6.53
d08b8dd6-3a44-4e86-8ce8-2d0a014a9aa8,Opal Acrolith,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
d08cb402-2138-4e8e-99f4-4a62855dc285,Pearl Shard,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
d08e9784-75f7-4164-ac48-d06160f8c56b,Annul,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
d0901053-6de0-46d0-9ee3-8d40510236c1,Sword of Feast and Famine,66.17,66.61,66.61,66.61,66.31,66.17,65.93,65.80
d09402cb-cf64-493e-a82d-244b31700710,Eldrazi Obligator,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
d094f78b-acec-4181-9fee-ca523fb8ccc5,Skittish Valesk,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
d097991c-41df-47de-a439-57a0693b9581,Tezzeret Master of the Bridge,0,0,0,0,0,0,0,0
d097b223-c558-4592-abb9-44dc8eb52a61,Sickle Ripper,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
d09b0648-e324-4a16-b78c-d1849177c04f,Sanitarium Skeleton,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.03
d09b57c5-255b-41a5-959b-90d0fdc9752c,Dementia Sliver,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.24
d09c9cba-fdd2-479b-ad5d-d05181c3e3f9,Fierce Guardianship,35.44,35.79,35.12,35.12,36.1,37.25,36.85,36.36
d0a1f39b-cda4-4925-83f8-2161f575edfb,Argentum Armor,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74
d0a31db0-69db-405c-99a3-945617900c54,Obscuring Haze,1.02,1.05,1.05,1.05,1.05,1.07,1.06,1.06
d0a3b261-3daf-4082-8bc5-e66326a6c382,Valley Rannet,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
d0a3c410-0291-4831-a343-88ca5de2e4ba,Insect,0,0,0,0,0,0,0,0
d0a493af-551e-4475-af5d-ec4e080728cb,Myr Incubator,0.63,0.62,0.62,0.62,0.62,0.62,0.62,0.62
d0a80814-c69c-457c-ba19-4e1ba3fbd485,Loxodon Convert,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
d0ade00d-a496-441d-9b7e-7dc033d3292c,Titania Protector of Argoth,1.74,1.83,1.64,1.64,1.59,1.71,1.81,1.97
d0b08a7b-8c9c-4440-9331-5a24917423ca,Fever Charm,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
d0b17b41-bf8e-4ffd-9301-8db745b01112,Helldozer,1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55
d0b3f7c1-ee16-4bed-af8a-96201168ec81,2002 World Championships Ad,0,0,0,0,0,0,0,0
d0bc217b-1149-4a33-a4a1-29e07597dc41,Echoing Calm,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
d0bd00f2-91bb-4c9c-a8e7-f8aeadc0bbb9,B.F.M. (Big Furry Monster),15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15
d0bf59a2-347c-4c3e-85cf-b27a2af77192,Riptide Entrancer,2.79,2.79,2.78,2.78,2.78,2.78,2.77,2.77
d0c05cad-6e14-4726-b7fc-8f2fc7df7267,Wall of Light,0,0,0,0,0,0,0,0
d0c2703b-bd74-41ac-b516-c46c654de1bb,Voltaic Servant,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
d0c2ca8a-c5d4-4684-bacb-46c04f47c276,Sporecrown Thallid,0.26,0.26,0.26,0.26,0.26,0.27,0.26,0.27
d0cc7e79-69dc-4f9d-9eed-1848f8ddb1be,Harald Unites the Elves,0.19,0.19,0.19,0.19,0.2,0.21,0.21,0.21
d0d28e2c-416e-432c-b4bf-07f6302c52ea,Grismold the Dreadsower,0.34,0.34,0.36,0.36,0.39,0.39,0.39,0.38
d0d2c45b-b6e3-4999-bdab-976e8f0d6617,Dragon Fodder,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13
d0d35864-1edc-4af1-9b89-3d7e94908011,Ramunap Ruins,0.59,0.59,0.58,0.58,0.58,0.57,0.57,0.56
d0d4ab83-8b9b-49cd-86b8-720abd0550f4,Axgard Braggart,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
d0d7250b-70d2-43f9-ae15-837227061ccb,Life and Limb,0.5,0.46,0.47,0.47,0.44,0.41,0.41,0.40
d0d844f2-6cf4-49f2-95db-64e932a15b17,Gangrenous Zombies,0,0,0,0,0,0,0,0
d0db0ada-b81f-4a34-814f-165ec6e57f5b,Clam Session,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
d0db5996-f749-48d2-8fb3-a69104113828,Death's Presence,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.50
d0dd0586-d89e-40e9-863d-9c390bee117a,Rite of Ruin,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
